PdfType: replica
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00 
1.14018E+00 1.22539E+00 1.32482E+00 1.44156E+00 1.57954E+00 1.74381E+00 1.94091E+00 2.12132E+00 2.17945E+00 2.49622E+00 2.89383E+00 3.39925E+00 4.05063E+00 4.90286E+00 6.03623E+00 7.57063E+00 9.68869E+00 1.26749E+01 1.69835E+01 2.33578E+01 3.30501E+01 4.82334E+01 7.28041E+01 1.13998E+02 1.85779E+02 3.16228E+02 
908 909 910 900 901 902 903 904 905 906 907 930 931 932 940 941 942 
2.52774E+00 6.80741E-01 5.91235E-01 2.52772E+00 6.80740E-01 3.68898E+00 7.62121E-01 1.57933E+02 5.43367E+00 8.71712E-01 3.81573E+01 1.35395E+01 8.23671E-01 -9.77765E+06 1.35388E+01 8.23612E-01 9.77810E+06 
2.47904E+00 6.25454E-01 5.19272E-01 2.47902E+00 6.25452E-01 3.63064E+00 7.03526E-01 1.74505E+02 5.37950E+00 8.19845E-01 4.44377E+01 1.36140E+01 9.00787E-01 -9.78134E+06 1.36132E+01 9.00727E-01 9.78185E+06 
2.47593E+00 5.91885E-01 4.54167E-01 2.47591E+00 5.91883E-01 3.60970E+00 6.61876E-01 1.91992E+02 5.37364E+00 7.88270E-01 5.10599E+01 1.38228E+01 1.02632E+00 -9.76941E+06 1.38220E+01 1.02626E+00 9.76998E+06 
2.53728E+00 5.82059E-01 3.97025E-01 2.53724E+00 5.82056E-01 3.63828E+00 6.38659E-01 2.10548E+02 5.43080E+00 7.78710E-01 5.80888E+01 1.42135E+01 1.20445E+00 -9.71110E+06 1.42127E+01 1.20439E+00 9.71173E+06 
2.65035E+00 5.88609E-01 3.49095E-01 2.65031E+00 5.88605E-01 3.71199E+00 6.30564E-01 2.30071E+02 5.54738E+00 7.87659E-01 6.54836E+01 1.47679E+01 1.42053E+00 -9.64961E+06 1.47671E+01 1.42046E+00 9.65030E+06 
2.82296E+00 6.13288E-01 3.11966E-01 2.82291E+00 6.13282E-01 3.83764E+00 6.39145E-01 2.50600E+02 5.73255E+00 8.17152E-01 7.32621E+01 1.55133E+01 1.68007E+00 -9.58502E+06 1.55124E+01 1.68001E+00 9.58579E+06 
3.06371E+00 6.57770E-01 2.87789E-01 3.06363E+00 6.57761E-01 4.02272E+00 6.65877E-01 2.72179E+02 5.99646E+00 8.69157E-01 8.14441E+01 1.64803E+01 1.98884E+00 -9.51742E+06 1.64794E+01 1.98877E+00 9.51826E+06 
3.30272E+00 7.06771E-01 2.79904E-01 3.30263E+00 7.06759E-01 4.21191E+00 6.99883E-01 2.89625E+02 6.26179E+00 9.26027E-01 8.80650E+01 1.74024E+01 2.26522E+00 -9.46310E+06 1.74015E+01 2.26516E+00 9.46400E+06 
3.38207E+00 7.23612E-01 2.79694E-01 3.38197E+00 7.23599E-01 4.27548E+00 7.12118E-01 2.94853E+02 6.35035E+00 9.45529E-01 9.00504E+01 1.77035E+01 2.35266E+00 -9.44690E+06 1.77026E+01 2.35259E+00 9.44781E+06 
